date,volume
2024-07-08,482469694
2024-07-09,477862872
2024-07-10,457425061
2024-07-11,453682633
2024-07-12,390291246
2024-07-13,323066116
2024-07-14,326847900
2024-07-15,417298777
2024-07-16,579088130
2024-07-17,621076926
2024-07-18,538143421
2024-07-19,595037379
2024-07-20,426641092
2024-07-21,504947731
2024-07-22,577246955
2024-07-23,709641198
2024-07-24,398151287
2024-07-25,636032072
2024-07-26,474342308
2024-07-27,459956500
2024-07-28,375886927
2024-07-29,465284265
2024-07-30,531156568
2024-07-31,549776991
2024-08-01,640795581
2024-08-02,709554859
2024-08-03,502044146
2024-08-04,516458372
2024-08-05,1236906739
2024-08-06,633599348
2024-08-07,625020456
2024-08-08,603365802
2024-08-09,533660835
2024-08-10,364782623
2024-08-11,455972006
2024-08-12,717586339
2024-08-13,576956797
2024-08-14,446187037
2024-08-15,573503886
2024-08-16,498255784
2024-08-17,277453921
2024-08-18,271105854
2024-08-19,412317980
2024-08-20,488113939
2024-08-21,506727776
2024-08-22,404258299
2024-08-23,462591985
2024-08-24,400884009
2024-08-25,407378123
2024-08-26,501282601
2024-08-27,533675025
2024-08-28,630604479
2024-08-29,505558806
2024-08-30,553494732
2024-08-31,241866081
2024-09-01,416093034
2024-09-02,423059321
2024-09-03,406366179
2024-09-04,558785409
2024-09-05,472624709
2024-09-06,577365621
2024-09-07,367731008
2024-09-08,356016763
2024-09-09,525068836
2024-09-10,423924009
2024-09-11,521474219
2024-09-12,417701422
2024-09-13,402584356
2024-09-14,288429995
2024-09-15,318648059
2024-09-16,501582935
2024-09-17,481449116
2024-09-18,504649679
2024-09-19,616531658
2024-09-20,628191209
2024-09-21,551117089
2024-09-22,373757055
2024-09-23,518619759
2024-09-24,666591420
2024-09-25,546723084
2024-09-26,674784249
2024-09-27,711137910
2024-09-28,437179289
2024-09-29,479661081
2024-09-30,662164949
2024-10-01,777618792
2024-10-02,824610313
2024-10-03,830836330
2024-10-04,723692546
2024-10-05,391266021
2024-10-06,393473683
2024-10-07,808929489
2024-10-08,803079675
2024-10-09,810510390
2024-10-10,949411537
2024-10-11,749123459
2024-10-12,623190956
2024-10-13,666350935
2024-10-14,1100371677
2024-10-15,1196331386
2024-10-16,1030381263
2024-10-17,992404140
2024-10-18,824795499
2024-10-19,482210214
2024-10-20,709325807
2024-10-21,1105055827
2024-10-22,1046871575
2024-10-23,1070692724
2024-10-24,1016133372
2024-10-25,1197132832
2024-10-26,965854752
2024-10-27,743154762
2024-10-28,1281740867
2024-10-29,1248165142
2024-10-30,1309450811
2024-10-31,1062520964
2024-11-01,1108408292
2024-11-02,661738610
2024-11-03,956628554
2024-11-04,1000274281
2024-11-05,1049783739
2024-11-06,1771280401
2024-11-07,1538589445
2024-11-08,1342497832
2024-11-09,1343544523
2024-11-10,1450409257
2024-11-11,1754301529
2024-11-12,1858928027
2024-11-13,2163635982
2024-11-14,1956484055
2024-11-15,1669234551
2024-11-16,1231686625
2024-11-17,1301005365
2024-11-18,1343656289
2024-11-19,1551355560
2024-11-20,1322474621
2024-11-21,1556799521
2024-11-22,1541434955
2024-11-23,1374456962
2024-11-24,1248086011
2024-11-25,1869729349
2024-11-26,1938134309
2024-11-27,2036131550
2024-11-28,1929011743
2024-11-29,1969024269
2024-11-30,1905005551
2024-12-01,1584576728
2024-12-02,1604811576
2024-12-03,1516698778
2024-12-04,1339106541
