date,volume
2024-07-08,2077203507
2024-07-09,1524617103
2024-07-10,1557215199
2024-07-11,1441819597
2024-07-12,1403635661
2024-07-13,1023135282
2024-07-14,1258477857
2024-07-15,2263228483
2024-07-16,2152345527
2024-07-17,1592220308
2024-07-18,1703522908
2024-07-19,1976171698
2024-07-20,1139530013
2024-07-21,1435847177
2024-07-22,1850296937
2024-07-23,2288914353
2024-07-24,1025400171
2024-07-25,2543867413
2024-07-26,1725296422
2024-07-27,1560136492
2024-07-28,800414402
2024-07-29,1526160817
2024-07-30,1669176766
2024-07-31,1683805390
2024-08-01,1622082376
2024-08-02,2215702871
2024-08-03,2108715279
2024-08-04,3559055573
2024-08-05,7334368867
2024-08-06,2145679216
2024-08-07,1909964407
2024-08-08,1760188483
2024-08-09,1438769588
2024-08-10,862023228
2024-08-11,1135849755
2024-08-12,1535580314
2024-08-13,1390660114
2024-08-14,842471793
2024-08-15,1617923765
2024-08-16,1129497614
2024-08-17,817076903
2024-08-18,527785389
2024-08-19,973118735
2024-08-20,1427292778
2024-08-21,1850316784
2024-08-22,1142952900
2024-08-23,1005847179
2024-08-24,1009104702
2024-08-25,802686076
2024-08-26,1322942530
2024-08-27,1440464962
2024-08-28,1735496678
2024-08-29,1105722221
2024-08-30,1239027054
2024-08-31,731844958
2024-09-01,1051151918
2024-09-02,866802562
2024-09-03,1323703447
2024-09-04,1682655803
2024-09-05,1128009887
2024-09-06,2780916920
2024-09-07,914845174
2024-09-08,779998736
2024-09-09,1218391982
2024-09-10,979117144
2024-09-11,1438882338
2024-09-12,1224506604
2024-09-13,923533234
2024-09-14,941936674
2024-09-15,763629474
2024-09-16,899571421
2024-09-17,1445673081
2024-09-18,1297582606
2024-09-19,1330399921
2024-09-20,1317010558
2024-09-21,1157260811
2024-09-22,784441295
2024-09-23,1331018136
2024-09-24,1088327229
2024-09-25,1216671104
2024-09-26,1587474897
2024-09-27,1393556497
2024-09-28,901428565
2024-09-29,815920076
2024-09-30,1140006125
2024-10-01,2071430832
2024-10-02,1790729598
2024-10-03,1721567664
2024-10-04,1405632284
2024-10-05,868611846
2024-10-06,911559173
2024-10-07,1321167216
2024-10-08,1344414312
2024-10-09,1250508017
2024-10-10,1441853597
2024-10-11,1141359665
2024-10-12,1008419406
2024-10-13,951607727
2024-10-14,1819621008
2024-10-15,1571297981
2024-10-16,1312731263
2024-10-17,1230603517
2024-10-18,1125498362
2024-10-19,771052692
2024-10-20,1034369385
2024-10-21,1364882163
2024-10-22,1133680163
2024-10-23,1316839885
2024-10-24,1405125725
2024-10-25,1688747883
2024-10-26,1103155074
2024-10-27,858211731
2024-10-28,1406666351
2024-10-29,1760718039
2024-10-30,1659873419
2024-10-31,1608088494
2024-11-01,1523081920
2024-11-02,794984133
2024-11-03,1219249750
2024-11-04,1319590407
2024-11-05,1586586183
2024-11-06,3043990553
2024-11-07,2648497831
2024-11-08,2196931233
2024-11-09,1808995376
2024-11-10,2366146619
2024-11-11,3237784739
2024-11-12,3689265871
2024-11-13,3338257029
2024-11-14,1352989552
2024-11-15,1048470489
2024-11-16,757522681
2024-11-17,877384077
2024-11-18,2963391046
2024-11-19,2836609354
2024-11-20,2941596562
2024-11-21,3827373422
2024-11-22,2901331255
2024-11-23,2769199585
2024-11-24,2248642722
2024-11-25,3699095577
2024-11-26,3370203617
2024-11-27,3299379495
2024-11-28,2410349435
2024-11-29,2353365331
2024-11-30,2212296650
2024-12-01,2139347945
2024-12-02,3605768523
2024-12-03,3709915939
2024-12-04,3386699243
