dateTime,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,ActualValue,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
2024-12-30 16:21:59,21516454,1735575719,0x29aed59cbba16fa1227f47c0139eea86fc3f6fd5aa19952a672331915d955a37,56,0x8e008929eee602612c811dfa8ebbef110d1b5ecd396300f2db4e064281e8d492,0x0000000000000000000000000000000000000000,0x6df1c1e379bc5a00a7b4c6e67a203333772f45a8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,2423520925364,2423520.925364,Aave Ethereum Variable Debt USDT,variableDebtEthUSDT,6,12,454696,10887304059,383893,2309091,deprecated,154890
2024-12-30 16:21:59,21516454,1735575719,0x29aed59cbba16fa1227f47c0139eea86fc3f6fd5aa19952a672331915d955a37,56,0x8e008929eee602612c811dfa8ebbef110d1b5ecd396300f2db4e064281e8d492,0x23878914efe38d27c4d67ab83ed1b93a74d4086a,0xdac17f958d2ee523a2206206994597c13d831ec7,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,2423520925364,2423520.925364,Tether USD,USDT,6,12,454696,10887304059,383893,2309091,deprecated,154890
2024-12-30 16:24:59,21516469,1735575899,0xa5e01da66ce2922f3eddc67d65c0e61af3428b69cf5a18c5ee07d1f66b6f7184,18437,0x59df9d4bb4f034fc092d88fb1235d772ad69efe345bb56d03b290f628e9e202c,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0x6aa7a8539543210563af6cf575cc5079b194d0c8,727056277608,727056.277608,Tether USD,USDT,6,3,1301974,15158123148,652061,1069590,deprecated,154875
2024-12-30 16:24:59,21516469,1735575899,0xa5e01da66ce2922f3eddc67d65c0e61af3428b69cf5a18c5ee07d1f66b6f7184,18437,0x59df9d4bb4f034fc092d88fb1235d772ad69efe345bb56d03b290f628e9e202c,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,603373120747737906,0.6033731207477379,Aave Ethereum WETH,aEthWETH,18,3,1301974,15158123148,652061,1069590,deprecated,154875
2024-12-30 16:24:59,21516469,1735575899,0xa5e01da66ce2922f3eddc67d65c0e61af3428b69cf5a18c5ee07d1f66b6f7184,18437,0x59df9d4bb4f034fc092d88fb1235d772ad69efe345bb56d03b290f628e9e202c,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,218292807714220809855,218.2928077142208,Aave Ethereum WETH,aEthWETH,18,3,1301974,15158123148,652061,1069590,deprecated,154875
2024-12-30 16:25:23,21516471,1735575923,0xd3bb6ca962117d8da7cdb19c72bffb2f522f9aada733928a648df1742a89121e,7990,0xfb36afabf2745cb01cc65ae847e9da9ec977c5e66fb522f9357de82a6f41a346,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0x00000688768803bbd44095770895ad27ad6b0d95,848232323878,848232.323878,Tether USD,USDT,6,0,4027091,15937391672,3298379,3298379,deprecated,154873
2024-12-30 16:25:23,21516471,1735575923,0xd3bb6ca962117d8da7cdb19c72bffb2f522f9aada733928a648df1742a89121e,7990,0xfb36afabf2745cb01cc65ae847e9da9ec977c5e66fb522f9357de82a6f41a346,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,15996208820273,1.5996208820273e-05,Aave Ethereum WETH,aEthWETH,18,0,4027091,15937391672,3298379,3298379,deprecated,154873
2024-12-30 16:25:23,21516471,1735575923,0xd3bb6ca962117d8da7cdb19c72bffb2f522f9aada733928a648df1742a89121e,7990,0xfb36afabf2745cb01cc65ae847e9da9ec977c5e66fb522f9357de82a6f41a346,0x00000688768803bbd44095770895ad27ad6b0d95,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,254629521243570178769,254.62952124357017,Aave Ethereum WETH,aEthWETH,18,0,4027091,15937391672,3298379,3298379,deprecated,154873
2024-12-30 16:25:47,21516473,1735575947,0x0e823513daf5b87cfc524545461e003754664f71605630d6f04bd47424308574,7991,0xf782f64ee2ae344f26a03cc4185bfcd2a15fd1731e166168f3c22bd8cc30d15b,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0x00000688768803bbd44095770895ad27ad6b0d95,92457323302,92457.323302,Tether USD,USDT,6,11,1121283,13022322139,756328,1550836,deprecated,154871
2024-12-30 16:25:47,21516473,1735575947,0x0e823513daf5b87cfc524545461e003754664f71605630d6f04bd47424308574,7991,0xf782f64ee2ae344f26a03cc4185bfcd2a15fd1731e166168f3c22bd8cc30d15b,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,19592639145640,1.959263914564e-05,Aave Ethereum WETH,aEthWETH,18,11,1121283,13022322139,756328,1550836,deprecated,154871
2024-12-30 16:25:47,21516473,1735575947,0x0e823513daf5b87cfc524545461e003754664f71605630d6f04bd47424308574,7991,0xf782f64ee2ae344f26a03cc4185bfcd2a15fd1731e166168f3c22bd8cc30d15b,0x00000688768803bbd44095770895ad27ad6b0d95,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,27749727461118811521,27.74972746111881,Aave Ethereum WETH,aEthWETH,18,11,1121283,13022322139,756328,1550836,deprecated,154871
2024-12-30 16:29:47,21516493,1735576187,0x727072d8966df25244a2c63c87ef0d869d2f4bff3195f063cfcb36d63ee02e33,15811,0x495136a16e68367e704d7440a0e9741f8b5a6f6c2a4278319b28ab5c1332246f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa9048585166f4f7c4589ade19567bb538035ed36,287194500218,287194.500218,Tether USD,USDT,6,6,1462738,16371000151,968345,4840070,deprecated,154851
2024-12-30 16:29:47,21516493,1735576187,0x727072d8966df25244a2c63c87ef0d869d2f4bff3195f063cfcb36d63ee02e33,15811,0x495136a16e68367e704d7440a0e9741f8b5a6f6c2a4278319b28ab5c1332246f,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,199840766179358,0.000199840766179358,Aave Ethereum WETH,aEthWETH,18,6,1462738,16371000151,968345,4840070,deprecated,154851
2024-12-30 16:29:47,21516493,1735576187,0x727072d8966df25244a2c63c87ef0d869d2f4bff3195f063cfcb36d63ee02e33,15811,0x495136a16e68367e704d7440a0e9741f8b5a6f6c2a4278319b28ab5c1332246f,0xa9048585166f4f7c4589ade19567bb538035ed36,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,86042562734982361900,86.04256273498237,Aave Ethereum WETH,aEthWETH,18,6,1462738,16371000151,968345,4840070,deprecated,154851
2024-12-30 16:30:11,21516495,1735576211,0xe5e16111645b416402ca1d38b043a4b0aff16f52e86ab0275f2523ce10822441,14694,0x9e6ea60d81d1fec7c55ba57c4f2ebd6be7355dc5bd0a86953d911ef18a83ead2,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0xa9048585166f4f7c4589ade19567bb538035ed36,121830930093,121830.930093,Tether USD,USDT,6,18,933028,13614852063,615800,2363662,deprecated,154849
2024-12-30 16:30:11,21516495,1735576211,0xe5e16111645b416402ca1d38b043a4b0aff16f52e86ab0275f2523ce10822441,14694,0x9e6ea60d81d1fec7c55ba57c4f2ebd6be7355dc5bd0a86953d911ef18a83ead2,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,21198452920642,2.1198452920642e-05,Aave Ethereum WETH,aEthWETH,18,18,933028,13614852063,615800,2363662,deprecated,154849
2024-12-30 16:30:11,21516495,1735576211,0xe5e16111645b416402ca1d38b043a4b0aff16f52e86ab0275f2523ce10822441,14694,0x9e6ea60d81d1fec7c55ba57c4f2ebd6be7355dc5bd0a86953d911ef18a83ead2,0xa9048585166f4f7c4589ade19567bb538035ed36,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,36479443513882818377,36.47944351388281,Aave Ethereum WETH,aEthWETH,18,18,933028,13614852063,615800,2363662,deprecated,154849
2024-12-30 16:30:23,21516496,1735576223,0x5388ce138fb3ec9d6d3b6b2d5ab396ff21050a1047c554fde628a231e6e1fed6,12720,0xb17dc614867293f18a31caa854c408c52a97a471bb45309a798b87180e983195,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xdac17f958d2ee523a2206206994597c13d831ec7,0x00000688768803bbd44095770895ad27ad6b0d95,173374785132,173374.785132,Tether USD,USDT,6,0,1226704,17887923387,827436,827436,deprecated,154848
2024-12-30 16:30:23,21516496,1735576223,0x5388ce138fb3ec9d6d3b6b2d5ab396ff21050a1047c554fde628a231e6e1fed6,12720,0xb17dc614867293f18a31caa854c408c52a97a471bb45309a798b87180e983195,0x0000000000000000000000000000000000000000,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,10856685443534,1.0856685443534e-05,Aave Ethereum WETH,aEthWETH,18,0,1226704,17887923387,827436,827436,deprecated,154848
